   6.0000000e-01  -3.2950200e-01   2.1948690e-01  -6.6038080e-01   6.7868390e-01   3.6715400e-01  -9.3165670e-01   8.0345310e-05
   6.1500000e-01  -3.3332860e-01   2.2555800e-01  -6.5648350e-01   6.7561460e-01   3.7266240e-01  -9.4048510e-01   8.4425130e-05
   6.3000000e-01  -3.3814710e-01   2.2882680e-01  -6.5389390e-01   6.7231490e-01   3.7686510e-01  -9.4951090e-01   1.2711040e-04
   6.4500000e-01  -3.4329750e-01   2.3253320e-01  -6.5018740e-01   6.6968170e-01   3.8106250e-01  -9.5921210e-01   1.1234400e-04
   6.6000000e-01  -3.4721810e-01   2.3603580e-01  -6.4703530e-01   6.6791450e-01   3.8384850e-01  -9.6907620e-01   9.8781070e-05
   6.7500000e-01  -3.5157260e-01   2.3647780e-01  -6.4455590e-01   6.6665160e-01   3.8602100e-01  -9.7945970e-01   2.1500210e-04
   6.9000000e-01  -3.5589930e-01   2.4028760e-01  -6.4092490e-01   6.6515020e-01   3.8838380e-01  -9.9053870e-01   5.7977220e-05
   7.0500000e-01  -3.6047410e-01   2.4546430e-01  -6.3831640e-01   6.6192570e-01   3.9078390e-01  -1.0020570e+00   1.3024320e-04
   7.2000000e-01  -3.6553270e-01   2.4589270e-01  -6.3378600e-01   6.6155620e-01   3.9384870e-01  -1.0139640e+00   1.7135500e-04
   7.3500000e-01  -3.6969090e-01   2.5181590e-01  -6.2956850e-01   6.5969060e-01   3.9622370e-01  -1.0267240e+00   1.3751490e-04
   7.5000000e-01  -3.7325420e-01   2.5620430e-01  -6.2495930e-01   6.5928870e-01   3.9818040e-01  -1.0400560e+00   1.7058990e-04
   7.6500000e-01  -3.7824620e-01   2.6269370e-01  -6.1986470e-01   6.5770700e-01   3.9998070e-01  -1.0542340e+00   1.8103030e-04
   7.8000000e-01  -3.7945660e-01   2.6426410e-01  -6.1605680e-01   6.5926430e-01   4.0122050e-01  -1.0691970e+00   1.3629190e-04
   7.9500000e-01  -3.8174260e-01   2.7312930e-01  -6.0678940e-01   6.6075780e-01   4.0520500e-01  -1.0848200e+00   2.1906440e-04
   8.1000000e-01  -3.8140590e-01   2.7576690e-01  -6.0264220e-01   6.6285620e-01   4.0660760e-01  -1.1016120e+00   1.6089910e-04
   8.2500000e-01  -3.7471810e-01   2.8998180e-01  -5.8334490e-01   6.7363060e-01   4.1386370e-01  -1.1202920e+00   9.8104450e-05
   8.4000000e-01  -3.6420360e-01   3.0721060e-01  -5.6887360e-01   6.7807590e-01   4.2419380e-01  -1.1410470e+00   1.5130300e-04
   8.5500000e-01  -3.6231940e-01   3.1591850e-01  -5.6809710e-01   6.7138300e-01   4.3154050e-01  -1.1627330e+00   1.8839530e-04
   8.7000000e-01  -3.6203870e-01   3.2226660e-01  -5.6912180e-01   6.6225840e-01   4.4032020e-01  -1.1840450e+00   1.3430780e-04
   8.8500000e-01  -3.5910910e-01   3.2453190e-01  -5.7181890e-01   6.5684940e-01   4.4609100e-01  -1.2062440e+00   1.5772630e-04
   9.0000000e-01  -3.5995060e-01   3.2329180e-01  -5.7226100e-01   6.5490400e-01   4.4884440e-01  -1.2280300e+00   1.8669180e-04
   9.1500000e-01  -3.5862810e-01   3.2284170e-01  -5.7186690e-01   6.5332910e-01   4.5328380e-01  -1.2502120e+00   1.3508900e-04
   9.3000000e-01  -3.5192680e-01   3.2826640e-01  -5.6558740e-01   6.5088760e-01   4.6626730e-01  -1.2726250e+00   1.4103300e-04
   9.4500000e-01  -3.4682970e-01   3.3617290e-01  -5.6457650e-01   6.3982960e-01   4.8121930e-01  -1.2960050e+00   1.8064490e-04
   9.6000000e-01  -3.4510720e-01   3.3273080e-01  -5.6628710e-01   6.3885980e-01   4.8445800e-01  -1.3187850e+00   1.4570560e-04
   9.7500000e-01  -3.4420000e-01   3.2949380e-01  -5.6713320e-01   6.3791980e-01   4.8774760e-01  -1.3416100e+00   1.4237140e-04
   9.8999990e-01  -3.4420000e-01   3.2949380e-01  -5.6713320e-01   6.3791980e-01   4.8774760e-01  -1.3642390e+00   7.6393670e-05
   1.0050000e+00  -3.4140500e-01   3.2625810e-01  -5.6947410e-01   6.3677640e-01   4.9093860e-01  -1.3874520e+00   1.0094420e-04
   1.0200000e+00  -3.3888600e-01   3.2507200e-01  -5.7061890e-01   6.3658510e-01   4.9264250e-01  -1.4111460e+00   8.5288280e-04
   1.0350000e+00  -3.3831030e-01   3.2118550e-01  -5.7087650e-01   6.3640490e-01   4.9591120e-01  -1.4337660e+00   7.7790140e-05
   1.0500000e+00  -3.3807160e-01   3.1869010e-01  -5.7181130e-01   6.3583980e-01   4.9758190e-01  -1.4570700e+00   7.7053330e-05
   1.0650000e+00  -3.3476080e-01   3.1853740e-01  -5.7299730e-01   6.3612230e-01   4.9842880e-01  -1.4807370e+00   8.6999450e-04
   1.0800000e+00  -3.3697450e-01   3.1583030e-01  -5.7240160e-01   6.3513750e-01   5.0078830e-01  -1.5038770e+00   1.0169390e-04
   1.0950000e+00  -3.3675880e-01   3.1418940e-01  -5.7315300e-01   6.3477660e-01   5.0178990e-01  -1.5273880e+00   1.3962470e-04
   1.1100000e+00  -3.3539450e-01   3.1226640e-01  -5.7466670e-01   6.3433130e-01   5.0297350e-01  -1.5510300e+00   6.3353580e-05
   1.1250000e+00  -3.3509090e-01   3.0997650e-01  -5.7520760e-01   6.3386870e-01   5.0482580e-01  -1.5746110e+00   8.5133030e-05
   1.1400000e+00  -3.3430820e-01   3.0848270e-01  -5.7617740e-01   6.3349390e-01   5.0584850e-01  -1.5983630e+00   7.2999090e-05
   1.1550000e+00  -3.3428150e-01   3.0647420e-01  -5.7661530e-01   6.3296190e-01   5.0766550e-01  -1.6221580e+00   7.0092140e-05
   1.1700000e+00  -3.3430190e-01   3.0520040e-01  -5.7711070e-01   6.3267710e-01   5.0843020e-01  -1.6460420e+00   9.1970330e-05
   1.1850000e+00  -3.3461680e-01   3.0469360e-01  -5.7717580e-01   6.3262240e-01   5.0856440e-01  -1.6701130e+00   5.7783700e-05
   1.2000000e+00  -3.3394800e-01   3.0308520e-01  -5.7832220e-01   6.3180480e-01   5.1000530e-01  -1.6940830e+00   9.6007130e-05
   1.2150000e+00  -3.3370450e-01   3.0166690e-01  -5.7924360e-01   6.3107140e-01   5.1118880e-01  -1.7186290e+00   6.9094780e-04
   1.2300000e+00  -3.3351860e-01   3.0075860e-01  -5.7992760e-01   6.3090050e-01   5.1134140e-01  -1.7422210e+00   8.6897880e-05
   1.2450000e+00  -3.3416780e-01   2.9962610e-01  -5.8020460e-01   6.3030400e-01   5.1210990e-01  -1.7664230e+00   5.5285630e-05
   1.2600000e+00  -3.3358690e-01   2.9894770e-01  -5.8094760e-01   6.3018740e-01   5.1255350e-01  -1.7905360e+00   6.5250200e-05
   1.2750000e+00  -3.3282590e-01   2.9860620e-01  -5.8193430e-01   6.2974820e-01   5.1286750e-01  -1.8153540e+00   8.6646220e-04
   1.2900000e+00  -3.3477620e-01   2.9705770e-01  -5.8127360e-01   6.2923920e-01   5.1391230e-01  -1.8390810e+00   6.6989060e-05
   1.3050000e+00  -3.3437690e-01   2.9691770e-01  -5.8217910e-01   6.2894280e-01   5.1368120e-01  -1.8635720e+00   3.9222960e-05
   1.3200000e+00  -3.3468910e-01   2.9620440e-01  -5.8284120e-01   6.2835790e-01   5.1400310e-01  -1.8879150e+00   5.0724060e-05
   1.3350000e+00  -3.3607410e-01   2.9420370e-01  -5.8330370e-01   6.2733730e-01   5.1526560e-01  -1.9123330e+00   5.8125070e-05
   1.3500000e+00  -3.3627100e-01   2.9368120e-01  -5.8365560e-01   6.2708630e-01   5.1555650e-01  -1.9368770e+00   4.3547040e-05
   1.3650000e+00  -3.3639370e-01   2.9292660e-01  -5.8444030e-01   6.2672290e-01   5.1582840e-01  -1.9613900e+00   4.3389250e-05
   1.3800000e+00  -3.3656180e-01   2.9256120e-01  -5.8477010e-01   6.2656620e-01   5.1582750e-01  -1.9860740e+00   6.9083480e-05
   1.3950000e+00  -3.3668470e-01   2.9210070e-01  -5.8559050e-01   6.2582690e-01   5.1604270e-01  -2.0106070e+00   3.6900430e-05
   1.4100000e+00  -3.3807990e-01   2.9073310e-01  -5.8574820e-01   6.2523990e-01   5.1672330e-01  -2.0352260e+00   5.5666720e-05
   1.4250000e+00  -3.3740540e-01   2.9101730e-01  -5.8677350e-01   6.2515180e-01   5.1623390e-01  -2.0599110e+00   6.0176970e-05
   1.4400000e+00  -3.3830000e-01   2.9036660e-01  -5.8645670e-01   6.2478940e-01   5.1684360e-01  -2.0846770e+00   4.5390950e-05
   1.4550000e+00  -3.3944010e-01   2.8927530e-01  -5.8683320e-01   6.2390770e-01   5.1742740e-01  -2.1093860e+00   6.2416290e-05
   1.4700000e+00  -3.3956060e-01   2.8903950e-01  -5.8752370e-01   6.2365630e-01   5.1719550e-01  -2.1341480e+00   5.2010530e-05
   1.4850000e+00  -3.4069450e-01   2.8817600e-01  -5.8720650e-01   6.2303740e-01   5.1805460e-01  -2.1590020e+00   6.5358010e-05
   1.5000000e+00  -3.4090920e-01   2.8760780e-01  -5.8832990e-01   6.2237800e-01   5.1790770e-01  -2.1838280e+00   4.1558620e-05
   1.5150000e+00  -3.4152880e-01   2.8704970e-01  -5.8832910e-01   6.2203400e-01   5.1828290e-01  -2.2087050e+00   5.5470820e-05
   1.5300000e+00  -3.4149370e-01   2.8696440e-01  -5.8901400e-01   6.2160440e-01   5.1816670e-01  -2.2342680e+00   7.9562960e-04
   1.5450000e+00  -3.4256950e-01   2.8589840e-01  -5.8931240e-01   6.2088390e-01   5.1875270e-01  -2.2585320e+00   3.1166570e-05
   1.5600000e+00  -3.4193950e-01   2.8621690e-01  -5.9023550e-01   6.2067330e-01   5.1829120e-01  -2.2834940e+00   4.2141130e-05
   1.5750000e+00  -3.4337550e-01   2.8506770e-01  -5.8972630e-01   6.2027000e-01   5.1914580e-01  -2.3084450e+00   3.5251020e-05
   1.5900000e+00  -3.4308580e-01   2.8511790e-01  -5.9075030e-01   6.1965620e-01   5.1891580e-01  -2.3334510e+00   4.6176220e-05
   1.6050000e+00  -3.4418210e-01   2.8436000e-01  -5.9036830e-01   6.1935800e-01   5.1954040e-01  -2.3584770e+00   4.6326900e-05
   1.6200000e+00  -3.4403830e-01   2.8432760e-01  -5.9114940e-01   6.1882020e-01   5.1943550e-01  -2.3841200e+00   7.1884730e-04
   1.6350000e+00  -3.4484220e-01   2.8364110e-01  -5.9102510e-01   6.1846290e-01   5.1989070e-01  -2.4085610e+00   2.0177270e-05
   1.6500000e+00  -3.4501090e-01   2.8348260e-01  -5.9131510e-01   6.1806850e-01   5.2001030e-01  -2.4336800e+00   3.5653060e-05
   1.6650000e+00  -3.4537370e-01   2.8313140e-01  -5.9163400e-01   6.1766680e-01   5.2010890e-01  -2.4587600e+00   3.0635350e-05
   1.6800000e+00  -3.4640370e-01   2.8231070e-01  -5.9118360e-01   6.1719590e-01   5.2094350e-01  -2.4838230e+00   3.7240280e-05
   1.6950000e+00  -3.4665840e-01   2.8219980e-01  -5.9167450e-01   6.1697420e-01   5.2065720e-01  -2.5090150e+00   5.4586920e-05
   1.7100000e+00  -3.4672820e-01   2.8213580e-01  -5.9222130e-01   6.1644560e-01   5.2064990e-01  -2.5342020e+00   2.8095800e-05
   1.7250000e+00  -3.4715320e-01   2.8179230e-01  -5.9272200e-01   6.1579250e-01   5.2079650e-01  -2.5593700e+00   1.7346880e-05
   1.7400000e+00  -3.4794920e-01   2.8117050e-01  -5.9231770e-01   6.1558110e-01   5.2134470e-01  -2.5845600e+00   4.2473310e-05
   1.7550000e+00  -3.4796510e-01   2.8114900e-01  -5.9263690e-01   6.1532990e-01   5.2127910e-01  -2.6105840e+00   8.0846210e-04
   1.7700000e+00  -3.4851300e-01   2.8080470e-01  -5.9289910e-01   6.1481130e-01   5.2146860e-01  -2.6350090e+00   3.8165500e-05
   1.7850000e+00  -3.4908550e-01   2.8040200e-01  -5.9284970e-01   6.1444830e-01   5.2181870e-01  -2.6602400e+00   3.1245150e-05
   1.8000000e+00  -3.4954080e-01   2.8012160e-01  -5.9300150e-01   6.1404620e-01   5.2200640e-01  -2.6855400e+00   3.6317410e-05
   1.8150000e+00  -3.4959860e-01   2.8006920e-01  -5.9353800e-01   6.1362710e-01   5.2187870e-01  -2.7108190e+00   3.0344120e-05
   1.8300000e+00  -3.5016330e-01   2.7972070e-01  -5.9350680e-01   6.1326240e-01   5.2219430e-01  -2.7360670e+00   2.7715550e-05
   1.8450000e+00  -3.5055130e-01   2.7947590e-01  -5.9353930e-01   6.1297070e-01   5.2239660e-01  -2.7621040e+00   7.8115890e-04
   1.8600000e+00  -3.5092050e-01   2.7925390e-01  -5.9354550e-01   6.1280700e-01   5.2249700e-01  -2.7866970e+00   3.4129680e-05
   1.8750000e+00  -3.5132610e-01   2.7909000e-01  -5.9386770e-01   6.1220650e-01   5.2267860e-01  -2.8120530e+00   3.4390720e-05
   1.8900000e+00  -3.5248990e-01   2.7817380e-01  -5.9329050e-01   6.1169900e-01   5.2365740e-01  -2.8382400e+00   9.4172750e-04
   1.9050000e+00  -3.5221150e-01   2.7855950e-01  -5.9365120e-01   6.1192750e-01   5.2303830e-01  -2.8627450e+00   3.0048310e-05
   1.9200000e+00  -3.5307640e-01   2.7803570e-01  -5.9348050e-01   6.1138900e-01   5.2361400e-01  -2.8880890e+00   1.8110720e-05
   1.9350000e+00  -3.5307640e-01   2.7803570e-01  -5.9348050e-01   6.1138900e-01   5.2361400e-01  -2.9134860e+00   3.2562890e-05
   1.9500000e+00  -3.5333210e-01   2.7795730e-01  -5.9405960e-01   6.1072570e-01   5.2360860e-01  -2.9388610e+00   2.6515130e-05
   1.9650000e+00  -3.5368260e-01   2.7776600e-01  -5.9425980e-01   6.1026440e-01   5.2378960e-01  -2.9642640e+00   9.5922750e-06
   1.9800000e+00  -3.5402670e-01   2.7759550e-01  -5.9443550e-01   6.0986990e-01   5.2392020e-01  -2.9896760e+00   2.8605960e-05
   1.9950000e+00  -3.5439250e-01   2.7737080e-01  -5.9440250e-01   6.0966920e-01   5.2408670e-01  -3.0151200e+00   1.8638860e-05
   2.0100000e+00  -3.5477500e-01   2.7717880e-01  -5.9452870e-01   6.0923030e-01   5.2430290e-01  -3.0405680e+00   2.6018130e-05
   2.0250000e+00  -3.5513170e-01   2.7697280e-01  -5.9461830e-01   6.0890680e-01   5.2445300e-01  -3.0660040e+00   2.7589000e-05
   2.0400000e+00  -3.5544980e-01   2.7680920e-01  -5.9461050e-01   6.0869870e-01   5.2459440e-01  -3.0914350e+00   2.0404190e-05
   2.0550000e+00  -3.5580120e-01   2.7661540e-01  -5.9466110e-01   6.0836100e-01   5.2479830e-01  -3.1169030e+00   1.7984550e-05
   2.0700000e+00  -3.5608160e-01   2.7640420e-01  -5.9459630e-01   6.0817780e-01   5.2500880e-01  -3.1423740e+00   2.6477160e-05
   2.0850000e+00  -3.5636050e-01   2.7620470e-01  -5.9453720e-01   6.0800510e-01   5.2520060e-01  -3.1678420e+00   2.0684510e-05
   2.1000000e+00  -3.5669010e-01   2.7600440e-01  -5.9467560e-01   6.0767120e-01   5.2531920e-01  -3.1933460e+00   2.5057010e-05
   2.1150000e+00  -3.5697660e-01   2.7588680e-01  -5.9476640e-01   6.0738420e-01   5.2542610e-01  -3.2188220e+00   1.5596340e-05
   2.1300000e+00  -3.5727630e-01   2.7569240e-01  -5.9470620e-01   6.0715370e-01   5.2566350e-01  -3.2443260e+00   2.2215180e-05
   2.1450000e+00  -3.5763800e-01   2.7550480e-01  -5.9480870e-01   6.0680850e-01   5.2580820e-01  -3.2698540e+00   2.8358420e-05
   2.1600000e+00  -3.5792210e-01   2.7534620e-01  -5.9483400e-01   6.0656910e-01   5.2595300e-01  -3.2954430e+00   1.1796980e-04
   2.1750000e+00  -3.5804880e-01   2.7525610e-01  -5.9478820e-01   6.0650790e-01   5.2604150e-01  -3.3209140e+00   2.3916110e-05
   2.1900000e+00  -3.5842370e-01   2.7499030e-01  -5.9471950e-01   6.0621730e-01   5.2634330e-01  -3.3464290e+00   1.3768460e-05
   2.2050000e+00  -3.5870200e-01   2.7483780e-01  -5.9478940e-01   6.0592750e-01   5.2649220e-01  -3.3719850e+00   1.7866260e-05
   2.2200000e+00  -3.5894420e-01   2.7467940e-01  -5.9477580e-01   6.0572090e-01   5.2666640e-01  -3.3975400e+00   1.7675170e-05
   2.2350000e+00  -3.5927860e-01   2.7449970e-01  -5.9479540e-01   6.0545620e-01   5.2682860e-01  -3.4230960e+00   1.1151430e-05
   2.2500000e+00  -3.5953430e-01   2.7435920e-01  -5.9481060e-01   6.0523740e-01   5.2696720e-01  -3.4486710e+00   2.5481120e-05
   2.2650000e+00  -3.5979710e-01   2.7420930e-01  -5.9482230e-01   6.0499510e-01   5.2713490e-01  -3.4742340e+00   2.4280570e-05
   2.2800000e+00  -3.6006050e-01   2.7405160e-01  -5.9483930e-01   6.0479480e-01   5.2725720e-01  -3.4998100e+00   3.0889800e-05
   2.2950000e+00  -3.6031460e-01   2.7391860e-01  -5.9485690e-01   6.0454330e-01   5.2742510e-01  -3.5253980e+00   1.1080520e-05
   2.3100000e+00  -3.6055390e-01   2.7377020e-01  -5.9480740e-01   6.0437460e-01   5.2759550e-01  -3.5509710e+00   1.8357320e-05
   2.3250000e+00  -3.6082680e-01   2.7355910e-01  -5.9471400e-01   6.0415800e-01   5.2787410e-01  -3.5765740e+00   1.7209640e-05
   2.3400000e+00  -3.6101850e-01   2.7346270e-01  -5.9479870e-01   6.0394170e-01   5.2794620e-01  -3.6021790e+00   2.0482450e-05
   2.3550000e+00  -3.6123880e-01   2.7333810e-01  -5.9481020e-01   6.0374250e-01   5.2807890e-01  -3.6277870e+00   2.3971260e-05
   2.3700000e+00  -3.6148990e-01   2.7320430e-01  -5.9485600e-01   6.0351670e-01   5.2818870e-01  -3.6533920e+00   1.2718190e-05
   2.3850000e+00  -3.6175100e-01   2.7307190e-01  -5.9486040e-01   6.0329240e-01   5.2833540e-01  -3.6790220e+00   1.6398170e-05
